41.244440,-96.013177
41.244891,-96.013178
41.244871,-96.013832
41.244899,-96.014578
41.244899,-96.014578
41.245827,-96.014964
41.246730,-96.015130
41.247045,-96.015162
41.247077,-96.015951
41.246488,-96.015962
41.246060,-96.015919
41.245326,-96.015919
41.244951,-96.015865
41.244959,-96.015178
41.244935,-96.014679
41.244935,-96.014679
41.244927,-96.013848
41.244903,-96.013215
41.244435,-96.013188
